playerName,tag,shipName,type,class,tier,lastBattle,lastUpdated,battles,winRatio,survivalRatio,survivedWins,survivalWinRatio,playerRating,adjustedRating,averageDamage,averageKills,mainBatteryAccuracy,maxDamage,maxPotentialDamage,shipsSpotted,averageShipsSpotted,averageRamKills,averageSecondaryKills,torpedoKills,torpedoAccuracy,averageScoutingDamage,maxScoutingDamage,baseCaptures,baseDefense
SLQ32,D-SKY,Harugumo,Random,Destroyer,10,9/16/2023,9/16/2023,83,0.4699,0.2771,16,0.4103,1081,1081,47297.49,0.71,2.4738,171521,1642342,132,1.59,0,0,13,21,26236.1566,228204,1949,403
SLQ32,D-SKY,Vampire II,Random,Destroyer,10,9/15/2023,9/15/2023,24,0.4167,0.4583,9,0.9,993,787.5517,45537.63,0.75,2.6972,122215,1277300,50,2.08,0,0,4,18.1818,33172.875,80915,503,74
SLQ32,D-SKY,Delny,Random,Destroyer,10,3/17/2022,3/17/2022,1,0,0,0,0,83,0,29259,0,0,29259,1488373,2,2,0,0,0,0,23926,23926,0,0
SLQ32,D-SKY,Marceau,Random,Destroyer,10,8/23/2023,8/23/2023,30,0.5333,0.3333,9,0.5625,1029,1029,36516.03,0.6,2.5251,112904,905771,54,1.8,0,0,2,27.7143,42724.9333,146129,571,290
SLQ32,D-SKY,Puerto Rico,Random,Cruiser,10,5/8/2022,5/8/2022,51,0.4706,0.4902,18,0.75,1271,1271,76709.53,0.73,3.6195,179327,3072200,27,0.53,0,0,0,0,22774.6471,71083,229,510
SLQ32,D-SKY,Z-42,Random,Destroyer,10,9/9/2023,9/9/2023,5,0.4,0.6,2,1,483,66.6207,36745,0.2,0,54079,1099007,9,1.8,0,0,0,0,41566,152250,48,16
SLQ32,D-SKY,Kléber,Random,Destroyer,10,3/24/2023,3/24/2023,15,0.4,0.2,3,0.5,621,299.7931,37979.8,0.6,1.8576,143601,1472700,25,1.67,0,0,2,27.3333,30139.2,108753,361,78
SLQ32,D-SKY,Worcester,Random,Cruiser,10,9/11/2023,9/11/2023,163,0.4601,0.4294,50,0.6667,1174,1174,61360.89,0.63,3.8015,167132,2357118,98,0.6,0.0061,0,0,0,24701.0675,93818,1241,1404
SLQ32,D-SKY,Hayate,Random,Destroyer,10,9/16/2023,9/16/2023,3,0.3333,0.3333,0,0,2411,166.2759,81220.33,1.67,2.2088,109673,734166,6,2,0,0,2,11,79282.3333,120354,47,15
SLQ32,D-SKY,Álvaro de Bazán,Random,Destroyer,10,9/14/2023,9/14/2023,2,0,0,0,0,459,15.8276,26553.5,0.5,0,45443,873500,5,2.5,0,0,0,0,17177,30790,38,0
SLQ32,D-SKY,Grozovoi,Random,Destroyer,10,9/9/2023,9/9/2023,28,0.4286,0.3571,5,0.4167,1208,1124.6897,44161.68,0.86,2.1088,152578,1393900,41,1.46,0,0,8,15.8333,44047.3929,148938,852,234
SLQ32,D-SKY,Kremlin,Random,Battleship,10,3/15/2023,3/15/2023,78,0.4359,0.3077,20,0.5882,1167,1167,84937.49,0.83,3.0009,202068,3674650,13,0.17,0,0.0256,0,0,23313.2308,77719,265,368
SLQ32,D-SKY,Z-52,Random,Destroyer,10,9/15/2023,9/15/2023,111,0.4775,0.4505,36,0.6792,1372,1372,42529.03,0.8,2.2597,129802,1412037,194,1.75,0.009,0,25,17.9324,42578.0721,155825,3490,928
SLQ32,D-SKY,Shikishima,Random,Battleship,10,4/30/2023,4/30/2023,61,0.541,0.5902,23,0.697,1255,1255,109484.26,0.84,3.4979,210004,3170300,5,0.08,0,0.0328,0,0,21276.6721,116963,8,487
SLQ32,D-SKY,Alexander Nevsky,Random,Cruiser,10,8/5/2023,8/5/2023,143,0.4965,0.4615,49,0.6901,889,889,62653.73,0.52,2.8495,175564,2330890,125,0.87,0.007,0,3,68.3333,21937.1888,130827,426,2147
SLQ32,D-SKY,Colbert,Random,Cruiser,10,9/2/2023,9/2/2023,20,0.55,0.4,7,0.6364,960,628.9655,54894,0.75,3.717,129010,1830100,4,0.2,0,0,0,0,19154.4,54692,195,254
SLQ32,D-SKY,Napoli,Random,Cruiser,10,9/16/2022,9/16/2022,20,0.5,0.35,6,0.6,942,617.1724,50274.9,0.75,2.4198,94495,1817132,6,0.3,0,0.15,1,20,31850.95,91012,156,178
SLQ32,D-SKY,Moskva,Random,Cruiser,10,9/12/2023,9/12/2023,48,0.4167,0.3542,15,0.75,1255,1255,74102.38,0.46,2.6474,233055,3304795,11,0.23,0,0,0,0,18604.75,79460,167,270
SLQ32,D-SKY,Petropavlovsk,Random,Cruiser,10,9/3/2023,9/3/2023,129,0.4806,0.4651,46,0.7419,1436,1436,77800.37,0.9,2.3251,227355,4619340,98,0.76,0.0155,0.0078,0,0,25929.3876,131846,749,1074
SLQ32,D-SKY,Stalingrad,Random,Cruiser,10,9/12/2023,9/12/2023,42,0.6429,0.4048,14,0.5185,1556,1556,92879.95,1,2.4091,216103,3229800,34,0.81,0,0.0238,0,0,25713.5476,107755,138,270
SLQ32,D-SKY,Incomparable,Random,Battleship,10,9/15/2023,9/15/2023,20,0.45,0.3,3,0.3333,797,522.1724,74145.3,0.75,3.0876,210750,2066552,9,0.45,0,0,1,46,26112.75,75524,28,15
SLQ32,D-SKY,St. Vincent,Random,Battleship,10,9/14/2023,9/14/2023,13,0.5385,0.6154,6,0.8571,1151,476.2759,108525.38,0.69,3.0459,173726,3239300,4,0.31,0,0,0,0,22728.4615,43405,52,13
SLQ32,D-SKY,Tromp,Random,Destroyer,10,9/16/2023,9/16/2023,1,0,0,0,0,231,0,28657,0,0,28657,671600,0,0,0,0,0,0,25029,25029,0,0
SLQ32,D-SKY,Halland,Random,Destroyer,10,9/14/2023,9/14/2023,208,0.524,0.5673,79,0.7248,1411,1411,50431.9,0.9,2.6097,207917,1389100,353,1.7,0,0,89,11.7122,52079.1923,212186,4993,964
SLQ32,D-SKY,Shimakaze,Random,Destroyer,10,9/16/2023,9/16/2023,112,0.5,0.4821,37,0.6607,1413,1413,48528.94,0.83,2.2992,179647,1383972,193,1.72,0,0,49,24.9278,48764.2768,271027,3391,654
SLQ32,D-SKY,Za?,Random,Cruiser,10,8/19/2023,8/19/2023,149,0.4899,0.3691,44,0.6027,1240,1240,74494.19,0.64,2.7413,194035,2223150,87,0.58,0.0067,0.0067,13,43.0208,24735.1879,113136,922,1048
SLQ32,D-SKY,Montana,Random,Battleship,10,9/9/2023,9/9/2023,288,0.4722,0.2951,72,0.5294,1282,1282,86988.8,0.8,3.4297,209659,4981600,102,0.35,0.0243,0.0417,0,0,24604.8403,129184,716,1017
SLQ32,D-SKY,Gearing,Random,Destroyer,10,9/16/2023,9/16/2023,654,0.5214,0.4006,197,0.5777,1351,1351,46705.63,0.71,2.5075,222704,1374600,1137,1.74,0.0046,0,223,15.5303,41072.9602,243764,18577,3308
SLQ32,D-SKY,Yamato,Random,Battleship,10,8/23/2023,8/23/2023,110,0.4455,0.4182,36,0.7347,1717,1717,113081,0.79,3.3409,240479,3076597,15,0.14,0,0.0273,0,0,19707.7455,77282,357,711
SLQ32,D-SKY,Des Moines,Random,Cruiser,10,9/9/2023,9/9/2023,697,0.5093,0.2912,180,0.507,1325,1325,60622.8,0.7,3.0298,234121,3440035,490,0.7,0.0072,0.0057,0,0,23774.3027,115303,4838,4613
